"my_id","follower_id","status"
"1591","1862","1"
"1591","1195","1"
"1591","1042","1"
"476","47","1"
"389","156","1"
"1987","1022","1"
"1243","1281","1"
"1243","1062","1"
"1243","1333","1"
"515","1926","1"
"1243","1325","1"
"1243","1343","1"
"1386","113","1"
"1386","68","1"
"1386","1506","1"
"1386","1050","1"
"1859","1523","1"
"1859","1540","1"
"1340","1255","1"
"1340","1201","1"
"1340","81","1"
"1340","1128","1"
"1340","266","1"
"1340","1523","1"
"319","1695","1"
"1982","1707","1"
"352","1373","1"
"644","1174","1"
"644","388","1"
"644","1862","1"
"644","1658","1"
"319","1000","1"
"1238","1591","1"
"319","1000","1"
"1681","1859","1"
"973","1255","1"
"973","781","1"
"973","137","1"
"973","1196","1"
"973","352","1"
"973","1400","1"
"1384","982","1"
"1947","1045","1"
"390","1859","1"
"1004","587","1"
"1004","1039","1"
"1004","839","1"
"390","125","1"
"1004","991","1"
"1004","933","1"
"1004","986","1"
"1004","942","1"
"1004","601","1"
"1004","800","1"
"1004","589","1"
"1004","1658","1"
"1004","827","1"
"1004","1681","1"
"1004","1859","1"
"1004","1897","1"
"1004","1231","1"
"1004","1914","1"
"1004","1862","1"
"1004","1586","1"
"360","546","1"
"1004","1798","1"
"1004","1861","1"
"360","1194","1"
"360","982","1"
"1591","1033","1"
"1607","563","1"
"1847","1658","1"
"1426","1385","1"
"930","462","1"
"1302","1314","1"
"1302","240","1"
"1302","946","1"
"1302","946","1"
"1398","892","1"
"462","930","1"
"1652","982","1"
"1004","1772","1"
"1004","1834","1"
"1004","1847","1"
"1004","363","1"
"1004","1852","1"
"1004","691","1"
"1004","481","1"
"1308","388","1"
"1004","201","1"
"1004","1642","1"
"1004","1639","1"
"1308","68","1"
"1004","1702","1"
"1004","1126","1"
"1004","1042","1"
"1004","545","1"
"1004","706","1"
"1004","960","1"
"1004","1818","1"
"1004","1772","1"
"1642","1004","1"
"1642","1888","1"
"1642","1733","1"
"1642","1639","1"
"156","412","1"
"156","1747","1"
"156","1743","1"
"156","1660","1"
"1798","916","1"
"1798","1658","1"
"1798","1004","1"
"7","6","1"
"748","125","1"
"1171","781","1"
"1190","2022","1"
"1661","462","1"
"1190","462","1"
"1190","280","1"
"1190","1847","1"
"1888","138","1"
"447","1245","1"
"20","756","1"
"20","164","1"
"1653","1807","1"
"1653","667","1"
"2043","7","1"
"396","184","1"
"445","312","1"
"1250","1859","1"
"2040","1062","1"
"184","3","1"
"2017","1798","1"
"2017","916","1"
"2017","1658","1"
"462","1661","1"
"2017","184","1"
"462","1190","1"
"2017","396","1"
"2017","3","1"
"2017","6","1"
"2017","7","1"
"2017","561","1"
"1540","2038","1"
"1540","1523","1"
"1540","706","1"
"354","1397","1"
"903","937","1"
"1000","319","1"
"785","706","1"
"785","1733","1"
"785","1004","1"
"1636","1638","1"
"1428","850","1"
"1428","1409","1"
"591","1926","1"
"1215","722","1"
"259","1179","1"
"54","1607","1"
"2035","1237","1"
"2035","926","1"
"445","746","1"
"445","514","1"
"445","566","1"
"445","1050","1"
"1196","679","1"
"1196","1255","1"
"990","1233","1"
"990","740","1"
"990","690","1"
"45","1611","1"
"3","11","1"
"160","699","1"
"990","489","1"
"1756","546","1"
"319","1402","1"
"130","891","1"
"991","1402","1"
"1772","1004","1"
"1638","1636","1"
"579","933","1"
"579","1047","1"
"579","214","1"
"579","869","1"
"579","139","1"
"579","154","1"
"579","800","1"
"45","421","1"
"266","1101","1"
"1222","2086","1"
"1308","1402","1"
"74","160","1"
"74","267","1"
"74","267","1"
"74","343","1"
"74","15","1"
"74","306","1"
"74","361","1"
"74","342","1"
"74","342","1"
"74","549","1"
"74","153","1"
"74","153","1"
"74","760","1"
"74","711","1"
"74","620","1"
"2096","1594","1"
"1890","1101","1"
"1890","78","1"
"1890","1923","1"
"3","140","1"
"1923","1890","1"
"344","680","1"
"721","561","1"
"945","1385","1"
"977","298","1"
"945","72","1"
"945","160","1"
"945","860","1"
"456","721","1"
"945","1386","1"
"945","106","1"
"2099","251","1"
"916","92","1"
"1308","1305","1"
"2070","359","1"
"1809","990","1"
"1308","1395","1"
"1622","359","1"
"294","81","1"
"294","148","1"
"302","1809","1"
"294","386","1"
"294","306","1"
"294","362","1"
"294","180","1"
"294","501","1"
"294","371","1"
"294","632","1"
"294","216","1"
"294","662","1"
"1411","835","1"
"1411","1399","1"
"2111","1831","1"
"2111","2105","1"
"2111","1086","1"
"2112","1437","1"
"1543","1615","1"
"62","1586","1"
"1241","685","1"
"1658","1809","1"
"1274","82","1"
"867","1937","1"
"867","922","1"
"867","1447","1"
"867","964","1"
"867","514","1"
"948","755","1"
"723","2097","1"
"1349","176","1"
"421","45","1"
"1339","755","1"
"1339","755","1"
"689","368","1"
"689","445","1"
"689","2105","1"
"445","689","1"
"1658","1629","1"
"1910","738","1"
"1910","833","1"
"1910","7","1"
"1910","7","1"
"1910","1399","1"
"468","1690","1"
"1910","1028","1"
"1910","679","1"
"1910","902","1"
"2138","620","1"
"2138","62","1"
"2138","439","1"
"1910","2","1"
"1910","3","1"
"1910","11","1"
"1910","6","1"
"1910","164","1"
"1910","466","1"
"1702","233","1"
"1702","1004","1"
"286","142","1"
"286","49","1"
"286","362","1"
"286","388","1"
"2142","1800","1"
"315","1840","1"
"354","2142","1"
"1900","1840","1"
"1900","2142","1"
"1900","737","1"
"2135","1840","1"
"15","7","1"
"15","11","1"
"15","6","1"
"1408","1836","1"
"1408","1623","1"
"1395","1308","1"
"2147","1836","1"
"1840","315","1"
"1840","2135","1"
"350","509","1"
"2150","803","1"
"615","481","1"
"615","7","1"
"615","7","1"
"615","9","1"
"4","7","0"
"3","45","0"
"1","4","0"
"3","363","0"
"834","856","0"
"2240","59","0"
"492","6","0"
"2245","6","0"
"1051","6","0"
"710","6","0"
"1043","11","0"
"868","6","0"
"612","6","0"
"847","6","0"
"1731","6","0"
"242","6","0"
"1864","1147","0"
"1864","118","0"
"439","2218","0"
"439","2218","0"
"192","6","0"
"550","6","0"
"1801","922","0"
"1340","738","0"
"1340","101","0"
"1340","6","0"
"698","6","0"
"1318","6","0"
"1825","6","0"
"1239","6","0"
"1098","6","0"
"1010","6","0"
"669","458","0"
"669","458","0"
"47","6","0"
"669","458","0"
"377","6","0"
"2234","6","0"
"2234","6","0"
"620","6","0"
"129","6","0"
"2234","6","0"
"2234","6","0"
"2234","6","0"
"2234","6","0"
"2234","6","0"
"2234","6","0"
"2234","6","0"
"2234","6","0"
"2234","6","0"
"2234","6","0"
"2234","6","0"
"2234","6","0"
"2271","6","0"
"2234","6","0"
"2234","6","0"
"2234","6","0"
"2234","6","0"
"2234","6","0"
"2234","6","0"
"2271","6","0"
"2234","6","0"
"2234","6","0"
"2234","6","0"
"1276","6","0"
"1886","6","0"
"326","6","0"
"432","6","0"
"1030","6","0"
"410","6","0"
"447","6","0"
"1255","6","0"
"619","6","0"
"630","6","0"
"1947","6","0"
"1947","6","0"
"1947","6","0"
"1947","6","0"
"1947","6","0"
"1947","6","0"
"1947","6","0"
"175","6","0"
"673","6","0"
"1862","6","0"
"1805","6","0"
"380","6","0"
"718","6","0"
"265","6","0"
"1985","6","0"
"902","6","0"
"1591","6","0"
"711","6","0"
"1550","6","0"
"895","6","0"
"1017","6","0"
"867","6","0"
"2277","6","0"
"1212","6","0"
"475","6","0"
"475","6","0"
"327","6","0"
"955","6","0"
"352","6","0"
"352","7","0"
"1836","6","0"
"653","6","0"
"329","6","0"
"891","6","0"
"945","6","0"
"168","6","0"
"143","6","0"
"361","6","0"
"361","6","0"
"2287","6","0"
"47","535","0"
"1101","326","0"
"1199","6","0"
"1439","1047","0"
"1439","1926","0"
"2282","6","0"
"2282","6","0"
"2228","326","0"
"24","7","0"
"916","6","0"
"4","29","0"
"29","4","0"
"34","2","0"
