id,user_id,title,content,tags,slug,created_at,updated_at,image,status_id,action,post_id
821,2296,Getting Started with HTML,"Help everyone...

Today we will be looking at what HTML is all about and we will be using our study today to create a replica of My Resume(CV).

Before the invent of internet, many of us will go as far as going from one library to another just to get any information but thanks to technology, the internet came into existence and gradually the need for a website came up and evolution of web development with relation different aspect of application and professionals in the field...

Below is a screenshot/image of the application of web development to cv writing in plain html![](/storage/2296/images/img-xt8r0zmt9w.jpeg)",,getting-started-with-html-6ae,8/27/2019 18:43,8/28/2019 12:30,1,,,
822,958,"Week 1 at StartNG Pre-Internship: HTML, CSS and Git","<p>Hello guys, I am back again and this time around, I m here to update you about what I have learnt this week at startNG. Basically, we were taught HTML(HyperText Markup Language), CSS(Cascading Style Sheet), and Git(a Version Control System)...",,week-1-at-startng-pre-internship-html-css-and-git-cdb,8/27/2019 18:47,8/28/2019 12:30,idowufestustemiloluwa/images/img-3iv5pfhfzk.png,,,
823,958,Journey so far at startNG,"<h3>Here, i this short article, I will be telling you about my journey so far at startNG. Presently, we are at the pre-internship level which would last for three (3) weeks with basically introduction and familiarization with web technologies...",,journey-so-far-at-startng-b53,8/27/2019 18:47,8/28/2019 12:30,,,,
824,395,This journey is not for the weak!!!,"<p>Since the beginning of this Week, I've been processing new information non-stop. Is that a Good thing though?..........It most definitely is.</p>
<p>I've always wanted to be a programmer but the hassle of school never gave me the opportunity, so now it's like a dream come true having people who are devoted to teaching me...",,this-journey-is-not-for-the-weak-0e5,8/27/2019 18:58,8/28/2019 12:30,adewunmiidowu17/images/img-3bp9x9nzd4.png,,,
825,395,MY JOURNEY SO FAR,"<p>My Journey into the tech world started a week ago after getting an invitation for a pre internship by <a href=""https://start.ng"">start.ng</a> and since then, it has been an absolute ride.</p>
<p>Being a part of the pre internship has opened my eyes to a lot of new ideas, after meeting different tech enthusiast like myself on the slack app...",,my-journey-so-far-9f7,8/27/2019 18:58,8/28/2019 12:30,adewunmiidowu17/images/img-iqsc5e55sh.png,,,
826,1044,Task 2,"<h2><strong>html/git/github</strong></h2>
<p>Our second task was to turn our cv into hyper text markup language. doing that was pretty straight foward but being creative with the styling was the issue since we are not allowed to use CSS...",,task-2-e60,8/27/2019 19:01,8/28/2019 12:30,malikoabdulaziz/images/img-dwrxm4ja1q.png,,,
827,1044,html,"<p>Our second task was to turn our cv into hyper text markup language. doing that was pretty straight foward but being creative with the styling was the issue since we are not allowed to use CSS. To do this, i made use of tables and the horizontal rule element, it still looks really quirky but oh well, i guess the aim of the task was to make us comfortable with just html...",,html-461,8/27/2019 19:01,8/28/2019 12:30,malikoabdulaziz/images/img-mgazxv84bx.png,,,
828,1044,The journey so far,"<h3>START.NG</h3>
<p>It has been an interesting couple of days with start.ng, albeit stressful. The pre-internship has introduced me to a lot of new things, like slack. Slack has been interesting, figuring it out without breaking the rules too has been challenging, but like a friend usually says 'we bless the lord' I have not been banned yet...",,the-journey-so-far-25d,8/27/2019 19:01,8/28/2019 12:30,,,,
829,843,My Encounter with creating resume with only Html tags,"Sincerely it has been interesting seeing myself using only html tags without CSS or JavaScript to create a webpage, Most people say they can not create a good web page without using CSS and JavaScript...",,my-encounter-with-creating-resume-with-only-html-tags-1e2,8/27/2019 19:02,8/28/2019 12:30,,,,
830,843,My startNg pre-internship experience,"<p>1. What I have learned so far on startNg pre-internship is the ability to create account on platforms like GitHub, cloudinary, pivot tracker and also to use Google docs effectively.</p>
<p>I have also learned the basis of html and how to create my personal blog page in order to share my ideas with friends...",Technology,my-startng-pre-internship-experience-70c,8/27/2019 19:02,8/28/2019 12:30,,,,
831,2272,Learning with StartNg,"So I just joined startng.. As a newbie at basically anything coding, I believe I'm on the right track by joining this training. So I've learnt about teamwork, the tutor keep telling us that, you will be a successful coder who is able to deliver if you a team player.. I just started, so I don't have much to write, but I'm enough completing my task 1, so that must count for something.. I'm particularly interested in Machine Learning (Python and R) and it's application.

The classes are running smoothly and they are doing a top notch job.. Kudos to the team

  

Check this out

https://thekikisspace.blogspot.com/2019/08/travelling-and-tourism.html?m=1

https://timbu.com/united-kingdom",,learning-with-startng-eef,8/27/2019 19:05,8/28/2019 12:30,,,,
832,756,StarNg Task on Html,"<p>Html stands for hypertext Markup Language, It describes the structure of a web document using a variety of tags and attributes, In this post I will make a brief description of how it can be used to create a simple web document like a personal portfolio or resume using the latest version of HTML which is HTML5</p>
<p>Just like the human body, html has a structure with 2 parts- head and body...",startng,starng-task-on-html-d22,8/27/2019 19:11,8/28/2019 12:30,dennis.okoede/images/img-brg39se8cd.png,,,
833,756,StarNg Task on Html,"<p>Html stands for <strong>hypertext Markup Language</strong>, it describes the structure of a web document using a variety of tags and attributes, In this post I will make a brief description of how it can be used to create a simple web document like a personal portfolio or resume using the latest version of HTML which is HTML5</p>
<p>Just like the human body, HTML has a structure with 2 parts- head and body...",startng,starng-task-on-html-d22,8/27/2019 19:11,8/28/2019 12:30,dennis.okoede/images/img-47zb3suk1p.png,,,
834,756,My StartNG Experience,"<blockquote>
<p><strong><em>Do your best and keep learning - that's what I believe in.</em></strong>  <strong><em>Suriya</em></strong></p>
</blockquote>
<p><a href=""Start.ng"">Start</a>Ng is a pre-internship stage for the <a href=""Hotels...","Technology, hotels.ng, start.ng, HNG6.0",my-startng-experience-cba,8/27/2019 19:11,8/28/2019 12:30,,,,
835,756,software testing for lucid,<p>Follower post does not appear on timeline</p>,,software-testing-for-lucid-5eb,8/27/2019 19:11,8/28/2019 12:30,,,,
836,1717,My html project,"<p>HTML is one of the many languages used for web development , it stands for Hyper Text Markup Language. During one of classes, i was taught about how to write in HTML using a source code editor called Brackets...",,my-html-project-3d7,8/27/2019 19:17,8/28/2019 12:30,bankoleakinloye/images/img-y0nkzznvqa.png,,,
837,1717,My html project,"<p>HTML is one of the many languages used for web development , it stands for Hyper Text Markup Language. During one of classes, i was taught about how to write in HTML using a source code editor called Brackets...",,my-html-project-3d7,8/27/2019 19:17,8/28/2019 12:30,bankoleakinloye/images/img-wa1ut7dp16.png,,,
838,1717,My Start.ng story,"<p><strong>What have i learned so far?</strong></p>
<p>Although the pre-internship just started a day ago, I have learnt a few things about web development and also tools being used. Thanks to Start.ng, i now know places(sites) where developers visit for assistance...",,my-startng-story-756,8/27/2019 19:17,8/28/2019 12:30,,,,
839,2219,Startng task 2 Completed,"I have been expanding my learning base since I started this program and task 2 was no exception. Using tags like <head> </head>, <br>, <p></p>, <strong></strong>, <table></table> ....etc I was able to write my CV in html format.

  

It has been so challenging, yet still exciting and I can't wait for the next task. Attached to this post are screenshots of my CV written with html code.![](/storage/2219/images/img-m6j50d7kcu.png)![](/storage/2219/images/img-qwbax1y6vf.png)![](/storage/2219/images/img-s1l9xdmq4j.png)","learning, startdotng, html",startng-task-2-completed-41f,8/27/2019 19:18,8/28/2019 12:30,1,,,
840,1120,CSS (cascading style sheet),"CSS (cascading style sheet)

Css is used for styling documents written in HTML, on this task I was able to use css to style an html file which is my cv document. Html looks basic on the website, but combine html with css you have yourself a more powerful webpage. Css allows you to position elements anywhere you like on a webpage.css is compatible with all web browsers this ensures faster loading times and minimum maintenance. Css is also made up of style rules this rules are made of of 3 parts.

·            Selector: HTML tag

·            Property: HTML attribute

·            Value: indicates parameters of the selected properties.

  

They are 4 ways css can be applied to a webpage in my page I used the first 2 from the list below.

·            Internal: using <style> tag

·            Internal: using style attribute

·            External: using <link> tag

·            Imported: using @ import

  

Some of of the uses of css

  

·            Compatibility:

Be it old or new version css a user can be confident knowing that older and newer version off css work the same.

·             E-commerce domain:

Css has helped the application framework styling and looks which are used from small to large scale industries.

·            Website maintenance:

Css makes websites look and feel more flexible so it can be altered any time in a convenient manner.

![](/storage/1120/images/img-ujku1ui8mn.jpeg)",,css-cascading-style-sheet-032,8/27/2019 19:18,8/28/2019 12:30,1,,,
841,47,Overcoming the Rough Road to Front End Development,"<blockquote>
<p><strong><em>Set a target, work towards it, you will achieve it.</em></strong></p>
</blockquote>
<p>This is arguably the best lie I have been told at the plain level.</p>
<p>Most people don’t let you know the rough road to that target, you will come to realize after failing flat at the middle...",,overcoming-the-rough-road-to-front-end-development-cd5,8/27/2019 19:19,8/28/2019 12:30,utempirehelp/images/img-t8miypr37y.png,,,
842,47,We Finally Have a Carbon-dioxide-filled Market Online,"<p>Ever been to a big market where if you must get a path to walk, you need to forge some muscles to push yourself through a heavy crowd?</p>
<p>It can be so daunting with lots of people trying to achieve exactly what you want to achieve...",,we-finally-have-a-carbon-dioxide-filled-market-online-a5e,8/27/2019 19:19,8/28/2019 12:30,,,,
843,47,How Not to Miss Important Information on StartNG,"<p>Lagos traffic is huge but the experience on StartNG Slack will make you conclude how friendly traffic in Lagos is.</p>
<p>Despite the traffic laws, people still maneuver and escape traffic officers in Lagos but your chances of survival on StartNG disobeying traffic rules, it is rest in peace...",,how-not-to-miss-important-information-on-startng-80d,8/27/2019 19:19,8/28/2019 12:30,,,,
844,47,User Acceptance Testing Using Lucid,"<h2><strong>User Interface:</strong></h2>
<p><strong>Good</strong>: </p>
<ul>
<li>- Clear call to action button even for newbie</li>
<li>- Optimized for different screens</li>
</ul>
<p><strong>Bad</strong></p>
<ul>
<li>- Most pages still under construction: even few lines of text could do for About, Support, T &amp; C, Privacy</li>
<li>- Default dashboard (when you log-in the first time) looks too dull...",Lucid,user-acceptance-testing-using-lucid-02c,8/27/2019 19:19,8/28/2019 12:30,,,,
845,47,HNGInternship6 Rules,"<ul>
<li>Use your real credentials (names, images) and do not post on admin restricted channels</li>
<li>Make friends and help everyone (no bullying whatsoever)</li>
<li>If you need to chat an Admin, go straight to the point...",,hnginternship6-rules-c5f,8/27/2019 19:19,8/28/2019 12:30,,,,
846,2297,StartNG Class,"<p>Learning programming language with StartNG have been exciting and life changing. The facilitators have shown great organizational skills and ability to engage active learning process.</p>
<p>So far, I have learned about HTML which is a type of programming language in which stands for, Hyperlink Markup Language...",,startng-class-7ed,8/27/2019 19:20,8/28/2019 12:30,,,,
847,1120,CSS (cascading style sheet),"CSS (cascading style sheet)

Css is used for styling documents written in HTML, on this task I was able to use css to style an html file which is my cv document. Html looks basic on the website, but combine html with css you have yourself a more powerful webpage. Css allows you to position elements anywhere you like on a webpage.css is compatible with all web browsers this ensures faster loading times and minimum maintenance. Css is also made up of style rules this rules are made of of 3 parts.

·            Selector: HTML tag

·            Property: HTML attribute

·            Value: indicates parameters of the selected properties.

  

They are 4 ways css can be applied to a webpage in my page I used the first 2 from the list below.

·            Internal: using <style> tag

·            Internal: using style attribute

·            External: using <link> tag

·            Imported: using @ import

  

Some of of the uses of css

  

·            Compatibility:

Be it old or new version css a user can be confident knowing that older and newer version off css work the same.

·             E-commerce domain:

Css has helped the application framework styling and looks which are used from small to large scale industries.

·            Website maintenance:

Css makes websites look and feel more flexible so it can be altered any time in a convenient manner.

![](/storage/1120/images/img-uye0kfzw55.jpeg)",,css-cascading-style-sheet-032,8/27/2019 19:21,8/28/2019 12:30,1,,,
848,843,CSS has added beauty to my webpage,"Working with html alone can not guarantee the attractiveness of your website,but with the help of CSS styles i have been able to add beautiful and attractive design to my web page which makes it much more fascinating to behold.

I must confess that working with CSS on my website has actually given me the zeal to learn more of scripting languages, CSS has some interesting features that enables you to create user-friendly web page such as margin,background-color,borders,font-family e.t.c

Using CSS with my html has really made me fall in love with my web site, Looking at my CV background color and any other color you can view on my screenshot was done with the help of CSS.

With my experience when using CSS, I can attest to the fact that CSS is much more better than HTML. On this note i recommend that every intending web developer should learn how to use CSS effectively for a better and productive outputs on your web page..

![](/storage/843/images/img-q1lambgobd.png)c","Technology, Sports, Politics",css-has-added-beauty-to-my-webpage-788,8/27/2019 19:21,8/28/2019 12:30,1,,,
849,1910,MY HTML EXPERIENCE,"<p>I have gotten to the second stage of my pre-internship with start-ng, so far, and it is pretty exciting. We were given a task to create a single html page and update the html page with our CV.</p>
<p>First I had to download the visual studio code...",Technology,my-html-experience-5df,8/27/2019 19:23,8/28/2019 12:30,adaugooku01/images/img-pgv90mt3mq.jpeg,,,
850,1910,ELLA'S START-NG EXPERIENCE,"<p><strong>To be honest, how did I get here? Screaming!</strong></p>
<p>I remember vividly three years ago, when I first got the opportunity (which I dodged) to be on the team that created a website for Lagos NYSC training vendors...",Technology,ellas-start-ng-experience-ee5,8/27/2019 19:23,8/28/2019 12:30,,,,
851,29,Post title,"<p><img src=""/storage/lucidowner.test/images/img-co5f1bcfl5.png"" alt="""" /></p>",,post-title-c5f,8/28/2019 19:23,8/28/2019 19:23,lucidowner.test/images/img-co5f1bcfl5.png,,,
852,2,html test,"\`html\`

  

\`<!DOCTYPE html>

<html lang=""en"" dir=""ltr"">

 <head>

  <meta charset=""utf-8"">

  <title>Faces</title>

  <style media=""screen"">

   header, footer {

    width:100%;

    height:100px;

    text-align:center;

    padding-top:5px;

   }

   .faces {width:100%;

    background:#798fec;

    display:flex;

   }

   .face {

    width: 20%;

    background: #f5ee0fd4;

    height:200px;

    border-radius:100%;

   }

   .eyes {

    padding-top: 50px;

    display: flex;

    margin-left: 10px;

   }

   .eye {

    margin: 25px;

    width: 10px;

    height: 10px;

    background:black;

   }

   .nose {

     margin-left: 70px;

    width: 10px;

    height: 10px;

   background:black;

   }

   .mouth{

    margin-left: 50px;

  margin-top: 15px;

  width: 50px;

  height: 10px;

  background:black;

   }

  </style>

 </head>

 <body>

  <header>

   <h2>TASK 5 -> Design a face with css and html</h2>

  </header>

  <div class=""faces"">

   <div class=""face"">

    <div class=""eyes"">

     <div class=""eye""></div>

     <div class=""eye""></div>

    </div>

  

     <div class=""nose""></div>

     <div class=""mouth""></div>

   </div>

   <div class=""face"">

    <div class=""eyes"">

     <div class=""eye""></div>

     <div class=""eye""></div>

    </div>

  

     <div class=""nose""></div>

     <div class=""mouth""></div>

   </div>

   <div class=""face"">

    <div class=""eyes"">

     <div class=""eye""></div>

     <div class=""eye""></div>

    </div>

  

     <div class=""nose""></div>

     <div class=""mouth""></div>

   </div>

   <div class=""face"">

    <div class=""eyes"">

     <div class=""eye""></div>

     <div class=""eye""></div>

    </div>

  

     <div class=""nose""></div>

     <div class=""mouth""></div>

   </div>

   <div class=""face"">

    <div class=""eyes"">

     <div class=""eye""></div>

     <div class=""eye""></div>

    </div>

  

     <div class=""nose""></div>

     <div class=""mouth""></div>

   </div>

  </div>

  <footer><em>Coded by DMatrix</em></footer>

 </body>

</html>

\`",,html-test-fa1,8/29/2019 22:19,8/29/2019 22:19,,,,
853,2,YOUR HIGH IQ WILL KILL YOUR STARTUP,"<p>In 2004 I was in Brazil, walking down the hill in Lapa to get some lunch. I was with a friend who I had met in the hostel I was staying – his name was Ofer. We were having a discussion about intelligence, and what role it plays in success.</p>
<p>Then out of the side of the road stepped a man. He was holding a knife in one hand and a bottle in the other hand. He spoke to us in fast Portuguese, clearly asking us to hand over the things we held. I stood there, not very sure what to do. Ofer started speaking quickly to the man, telling the man not to rob us.</p>
<p>What you have to know about Ofer is that he had been an Israeli soldier. He hated violence of any form, but he knew how to be violent.</p>
<p>The man threw the bottle on the floor and it broke into pieces, he picked up the bottle and lunged at us. I ran a short distance off, and Ofer stood there and dodged the man, all the while talking to him. The man attacked several times, and each time Ofer just moved aside.</p>
<p>Then finally, Ofer kicked the weapons out of the guys hands, punched him, and he fell. He then told me to run, and we ran down the hill to the restaurant.</p>
<p>We sat there and he continued what we had spoken about. He said: That demonstrates what I mean. The man with the knife did not know how to use that knife. If he had been as trained in knife fighting as I was in hand combat, he would have been able to destroy me. But he had a tool that he felt gave him an advantage, but it’s nothing compared to a person who has no tool, but has worked to develop what he has.</p>
<p>Intelligence is like a knife. If you are intelligent, you are at a clear advantage against people who are not intelligent. But if you are intelligent, and another person is not as intelligent, but the other person is willing to train harder than you, the other person will very quickly overtake you in ability.</p>
<h3><strong>HOW YOUR INTELLIGENCE WILL DESTROY YOU</strong></h3>
<p>People who are born intelligent start off life with everything easy for them. They don’t have to work hard to get good grades; they never really have to do much to get ahead. The major challenge of early life is school – and school is designed for average people. So intelligent people just breeze through.</p>
<p>But there is a point where every intelligent person faces something that requires more than intelligence. It requires hard work, it requires the ability to fail, it requires being able to do tough tasks, boring tasks. For the first time in their life, in spite of their intelligence, these intelligent people are challenged, and they start failing. Like when they first attempt to create a start-up.</p>
<p>And that’s where most of them retreat. They focus on things they can’t fail on, and ignore the other important things. They start to blame other things (like the school system). They procrastinate. They refuse to face new problems because they know they will not be able to handle them, and this does not fit into their worldview that they are invincible.</p>
<p>Let me tell another story. In 2007, I had dinner with the father of my girlfriend in Paris. He is currently a vice president at one of the top 5 consulting companies in the world. He is a Jewish french immigrant from Morocco – he came in the 70s to France with no money and no connections, and he made it up to become Vice President, even though he studied to be an engineer.</p>
<p>I asked him: How did you do it? How did you start from being an immigrant to become executive material? He told me: I got this far because I’m intelligent. He continued: But there were many many people as intelligent as I am who graduated together with me. They are still engineers right now. The difference between me and them is that when I arrived, I knew that I did not have family here in France, I did not have connections. And I knew there were a lot of other people as intelligent as I was, and who had all these advantages. The only way to be successful then would be to gain a slight advantage over them – I had to work and train harder than they did, I had to get to know more people than they did, I had to learn more about more things that they did.</p>
<p>We started off equals, but at some point all the effort I put in started to pay off, and where they stopped improving themselves, I continued, and I got better and better. Where they were afraid to try new things because they would fail, I tried and I got better and knew more, till I was good enough for the job I hold now.</p>
<h2><strong>HOW THIS RELATES TO YOU</strong></h2>
<p>Being intelligent is like having a knife. If you train every day in using the knife, you will be invincible. If you think that just having a knife will make you win any battle you fight, then you will fail. This believe in your own inherent ability is what will kill your start-up. Success comes from the work and ability you put in becoming better than the others, and not from some brilliance you feel you may have within you.</p>
<p>So don’t believe that the brilliance of your idea is what will make you successful. What will make you successful is when you are out there every day, doing something new, challenging yourself, trying new methods, studying new ways, having a lot of small failures, then getting better every day.</p>",,your-high-iq-will-kill-your-startup-511,8/30/2019 10:16,8/30/2019 10:16,,,,
854,2,A CHINESE VILLAGER WHO SELLS MORE SOFTWARE DAILY THAN YOU DO,"<p>I was alone in the center of a small Chinese town, the weakly glowing streetlights hardly illuminating the streets. The silence was heavy and absolute. It was different from the eternal light and sound of Shenzhen, and the high elevation gave the air an unusual taste. Things were not the same up here in the mountains, and this strangeness seemed a bit menacing. The roads had been tarred, courtesy of the rich central government who gave special attention to the Chinese minorities, but the villages up here in the mountains of Yunnan province did not have many cars to wear down the roads. So they felt incomplete, and leaves lay about, their crushing beneath my feet giving my walk a strange soundtrack.</p>
<p>A group of men sat in a doorway smoking tobacco from a big bong, watching me walk past with impassive faces. I hurried a bit. What I was looking for was near, I knew. I turned a corner into a small side street, and saw it – the red and blue glow of the humming fluorescent lights, the pictures of the scantily clad lady with big breasts. I had found the local internet cafe.</p>
<p>I walked in through the narrow doorway, squeezing past a young teenage couple holding hands and staring out of the door. The guy had a scar across his forehead, I wondered idly what their story was, it may have been an amazing love story, it could have been endlessly tragic, perhaps they were completely boring. I’ll never know, because I walked into that room and was hit by the combined glow of hundreds of computer screens, different figures danced across many screens in some dance dance revolution clone, colourful websites reflected off the eyes of engrossed guys, smoking men scrolled through the news, cliques of teens starred together at a screen and shouted and laughed. The room was huge and it was filled with people surfing the internet and playing games. The internet cafe, long thought to be dead, had simply retreated here into the mountains, and it fed the local population with all the entertainment they could not afford to have at home.</p>
<p>After the necessary registration with my passport at the counter, I bought an entire night of internet surfing, starting off by checking what was new at techcrunch. I went through the usual schedule of websites I read, skipping only facebook and twitter, as they don’t work here.</p>
<p>Being the only foreigner in there, I was getting a lot of looks, giggles and yelled out “HELLOs” from the kids around. I expected them to come talk to me at some point, so when someone tapped my shoulder, I was suprised that rather than some spiky haired teenager, it was a somewhat middle-aged smiling man with a cigarette dangling from his lip. He introduced himself with the sentence: “TechCrunch is my favorite website, too”. His english was heavily accented, but good.</p>
<p>I simply looked up at him, unsure what to reply. I didn’t need to say anything, because he started talking to me about the last few articles he had read on TechCrunch. I got only a few sentences in, mostly in agreement with his somewhat unusual but pretty insightful opinions about what they wrote. He spoke as if he had never spoken to anyone about TechCrunch, and needed to get all his thoughts out.</p>
<p>After 30 minutes of mostly listening, he invited me out to have a drink with him and his friends. He excitedly made phone calls in the local dialect and we went out. We walked over to some local food place, and sat outside on plastic chairs, several beers quickly appearing on the table. Soon, several of his friends popped in a shinily new BYD car, and they joined me.</p>
<p>He told me what he does: he sells software. And he sells a lot of software. Every month, he makes more than $5000, which is more than 50 times the average salary where he lives. He told me how he does it, and it’s a bit unusual.</p>
<p>He had learnt how to program from a friend of his. They had both moved to Kunming and started working, but when his dad got sick, he had to go home and farm to keep the family alive. His dad was sick for close to a year, and they needed money. Unable to travel, he had started looking for jobs on Odesk, Rentacoder and such sites based on recommendation from his friend. After writing some software for a client, he noticed something important:</p>
<p><em>If he simply looked at the list of software projects available for jobs, he would have ideas on what software to develop.</em></p>
<p>He did this, and rather than making software for clients, he created his own software products, which he put on the internet. He said that 3 days after he copied a simple idea from the rentacoder list on his website, he was making 2 sales a day. $20 per day, which basically doubled his monthly earnings as a farmer. He continued working on more products and copying more ideas, and soon he had 10 different software that he was selling. Sales were low at the start, but even then for him it was a lot of money.</p>
<p>He kept doing this, cloning software he found that people wanted by looking at open projects on rentacoder, most of his software being related to video encoding. Additionally, he would take open source software, change the way it looked and sell it online. He said he’d get a few refunds, but most people would purchase it without complaining. He said he tried selling Firefox for a while, but sales were very low due to the free competition.</p>
<p>At the moment he’s making more than $5,000 a month, and he’s been making it for more than 4 years already. He’s one of the bigger players in the video encoding software market.</p>
<p>As I left, he dropped me off at the local hotel where my friends were. He shook my hand enthusiastically and said he would email me, but that he had to sleep now, because he had to go to the farm early the next morning. Surprised, I asked him why he still farmed. He shrugged and lifted his palms in that typical smiling manner that the villagers there have. “No why!” he said. “I enjoy farming”.</p>",,a-chinese-villager-who-sells-more-software-daily-than-you-do-e1d,8/30/2019 10:16,8/30/2019 10:16,,,,
855,2,BUILD AROUND YOUR DISCOVERY MECHANISM,"<p>When you launch your web application, desktop software or any other type of software, the biggest problem you are going to face is very simple, but very hard to solve: People will not find your application.</p>
<p>For example, imagine Mr. Huang opens a shoe store and puts it in the corner of the town, in an area where there is no foot traffic. Very few people will find it, he goes broke, and he soon closes down. Mr. Rubenstein, on the other hand, puts the same shoe store on a busy shopping street. People are already there, all he needs to do them is add incentives for them to come in. The first guy has two problems (no people, no incentives) the second guy has one problem only, and he can easily test out different incentives to find the best one.</p>
<p>There may be a guy somewhere in Alaska who really really needs your software. You may really really need his money. But he will never find you. This is what will crush your product – the great big silence after launch.</p>
<p>Assuming you have not yet started working on your product, there is one thing that will make your life so very much easier: build around your discovery mechanism. Build on a busy shopping street, and not out in the corner of the town.</p>
<p>First of all, be very very clear on how you want users to discover your application. Then develop this part first. Then build everything else on top of that. If your application does not match your discovery mechanism, then change one of the two!</p>
<p>For example, if you are planning to gain users by search engine traffic, then make sure your product generates a lot of web pages, make sure the webpages interlink, study SEO FIRST, and THEN build your product.</p>
<p>If you plan to gain users by word of mouth, then focus on polishing the user experience. People will only recommend highly polished and non-frustrating software. Be sure to have some communication method with the initial crop of users.</p>
<p>If you plan to gain users by viral growth, then make sure virality is fundamental to your application, and not tacked on.</p>
<p>If you plan to gain users because you are in a closed eco-system like the Apple app store or Facebook, then find out the fundamental properties of these eco-systems, and make sure these are part of your app. For example, in the app store, you should cross-promote apps. In facebook, your apps should require more than one person to be useful.</p>
<p>Be very clear on how you want your apps to be discovered. Then build your application around this, otherwise your chance of just being ignored is high.</p>
<p>Have you ever noticed that a lot of the time several asian restaurants will open right next to each other on the same street, instead of in some other “unserviced” part of town? They do that because in order to survive, they need to be discovered, otherwise they will be killed by the great silence.</p>",,build-around-your-discovery-mechanism-100,8/30/2019 10:16,8/30/2019 10:16,,,,
856,2,DON'T ASK WHY YOU WERE REJECTED,"<p>I’ve noticed something that is not immediately obvious - rejections without explanations can be supremely helpful.</p>
<p>Imagine you are applying for a job, or for funding for a project of yours. You are confident going in – everything seems to be in place, and you are sure you will get accepted. But then you get rejected. The first question you will ask is : why? You want to know from the person exactly why you were unsuitable.</p>
<p>If the other party, however, does not give any reasons why you were rejected, this can be valuable to you. When people get rejected, they tend to reevaluate their initial concept under very critical eyes. What seemed perfect going in now seems riddled with flaws that could have been responsible for the rejection. The scales fall of their project and they can see it clearly. They fall out of love, and suddenly the lines on their lovers face are visible, and the once charming idiosyncrasies have become ugly flaws.</p>
<p>Being rejected without explanation allows people re-see their project and potentially abandon it or change it into something better. Being rejected with explanations gives them false hope – they focus then on only that small flaw that was pointed out to them and think fixing it would solve the problem.</p>
<p>But often, the explanation given is diplomatic and designed not to burn bridges, it’s not actual helpful advice that one can work on. So a rejection <em>with</em> reason can unnecessarily extend a project that should rightfully be dead. Or it could cause an over-focus on this one area, and all of the other flaws that were not listed in the reason (like personality flaws), go completely unworked on.</p>
<p>Getting rejected without reason is the best type of rejection, because it forces you to improve all aspects of your project. For a while, it allows you think and actually understand the problem. That’s because you’ll discover the problem by yourself.</p>",,dont-ask-why-you-were-rejected-490,8/30/2019 10:16,8/30/2019 10:16,,,,
857,2,THE SUNFLOWER,"<p>A field of sunflowers sat beside another field covered with grass. Perhaps long ago that grass field was a pasture for animals, but now there was nothing there except an old tractor in the corner.</p>
<p>An unusual gust of wind, going against the direction the wind usually went in that area, lifted a few sunflower seeds from a particularly full sunflower, and dropped them in the grassy field.</p>
<p>All but one died very quickly, the tangle of the grass preventing them from taking root. One particularly hardy (or perhaps lucky) sunflower seed, however, defied the odds and started to grow.</p>
<p>On a fine morning, that sunflower bloomed and showed its bright yellow face. As the light hit it, it became aware of where it was. It looked around at all the whispering grass, and knew already, it was different. The belief grew stronger and stronger, till one day, it broke through all the grass and it saw across to the sunflower field.</p>
<p>What joy it felt in its heart in that moment! It saw all the other sunflowers, yellow and glorious, so different from the grass that had surrounded it. Once in a while, the wind would bring the glorious singing of those sunflowers across, and this lone sunflower rejoiced at those voices, so different from the raspy whispering of the grass around it.</p>
<p>But it wondered - look how big and glorious those sunflowers are. And I am so small and misshapen. They sing so wonderfully, while my voice is cracked and muted.</p>
<p>The sunflower grew sadder and sadder by the day, and at some point, thought that that must be the reason he was sent to this grassy field - he did not fit in with the glory of all the other sunflowers. He watched little sunflowers grow big and bloom, while his petals stayed small and stunted.</p>
<p>Then he figured it out. The reason he was small and stunted was because he was in the grassy field. If he could go over to the other field, then he would be in the soil that was best for sunflowers and he would grow to be as magnificent as they were.</p>
<p>Being a plant, he was not sure how exactly he could go about moving to another field. So he asked a knot of grass close by - “Hey, do you know how I can go across to the other field?”</p>
<p>The grassy lump looked at him in silence for a while: “Sunflower, you’ve never spoken to us all this while you have been growing here. We are your neighbours, we’ve lived together all our lives. Why do you want to leave us and go live with the other sunflowers?</p>
<p>We’ve heard you complain for so long about how small your petals are, and how great the sunflowers over there are doing. You know why your petals are so small and stunted?</p>
<p>Because, Sunflower, you have turned your head to look to that field! You are a sunflower, look at the sun! All the looking into the other field is what has prevented you from being as magnificent as they are! Just turn to the sun and forget about the other field.”</p>
<p>The Sunflower, ashamed, saw that the grass was right. And he turned to the sun. In a few days, he bloomed and started growing. Soon, his petals were as big as the grandest from the other field - all the grass had made his soil very fertile.</p>
<p>A few years later, that grassy field was filled with grand sunflowers - children of that original sunflower - all looking proudly to the sun, growing and singing.</p>
<p>Till one day, again, another seed floated gently on an unusual gust of wind, into the next grassy field.</p>",,the-sunflower-9ab,8/30/2019 10:16,8/30/2019 10:16,,,,
858,2,Welcome to Lucid,<p>Here You Get the Best of Blogging</p>,,welcome-to-lucid-d50,8/31/2019 11:29,8/31/2019 11:29,,,,
859,2,This is lucid,<p>I love this app</p>,,this-is-lucid-9a6,8/31/2019 11:29,8/31/2019 11:29,,,,
